,Unnamed: 0,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
2489,196649,Jos Joaquim Domingues Ramos,M,32.0,171.0,67.0,Portugal,POR,2000 Summer,2000,Sydney,Athletics,"10,000 meters",nan
2490,196856,Jean-Jacky Randriamamitiana,M,27.0,175.0,75.0,Madagascar,MAD,2000 Summer,2000,Sydney,Athletics,100 meters,nan
2491,196862,Jules Randrianarivelo,M,23.0,167.0,56.0,Madagascar,MAD,1980 Summer,1980,Moskva,Athletics,"10,000 meters",nan
2492,196903,Walter Rangeley,M,20.0,174.0,65.0,Great Britain,GBR,1924 Summer,1924,Paris,Athletics,100 meters,nan
2493,196905,Walter Rangeley,M,24.0,174.0,65.0,Great Britain,GBR,1928 Summer,1928,Amsterdam,Athletics,100 meters,nan
2494,196964,"Robert Scade ""Scotty"" Rankine",M,27.0,160.0,51.0,Canada,CAN,1936 Summer,1936,Berlin,Athletics,"10,000 meters",nan
2495,197122,Essa Ismail Rashed,M,21.0,165.0,55.0,Qatar,QAT,2008 Summer,2008,Beijing,Athletics,"10,000 meters",nan
2496,197194,Dorthe Skovshoved Rasmussen,F,32.0,181.0,62.0,Denmark,DEN,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",nan
2497,197363,Anat Ratanapol,M,28.0,163.0,59.0,Thailand,THA,1976 Summer,1976,Montreal,Athletics,100 meters,nan
2498,197477,Richard Rau,M,22.0,178.0,67.0,Germany,GER,1912 Summer,1912,Stockholm,Athletics,100 meters,nan
2499,197483,Yanes Raubaba,M,26.0,172.0,61.0,Indonesia,INA,2000 Summer,2000,Sydney,Athletics,100 meters,nan
2500,197529,Lucien Rault,M,40.0,168.0,59.0,France,FRA,1976 Summer,1976,Montreal,Athletics,"10,000 meters",nan
2501,197552,"Tuula Irmeli Rautanen (Nurmi-, -Salo))",F,30.0,163.0,55.5,Finland,FIN,1972 Summer,1972,Munich,Athletics,100 meters,nan
2502,197589,Lalao Robine Ravaoniriana,F,28.0,165.0,56.0,Madagascar,MAD,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
2503,197606,Jean-Louis Ravelomanp.nantsoa,M,21.0,185.0,65.0,Madagascar,MAD,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
2504,197608,Jean-Louis Ravelomanp.nantsoa,M,25.0,185.0,65.0,Madagascar,MAD,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
2505,197610,Jean-Louis Ravelomanp.nantsoa,M,29.0,185.0,65.0,Madagascar,MAD,1972 Summer,1972,Munich,Athletics,100 meters,nan
2506,197680,Eugen Ray,M,22.0,182.0,87.0,East Germany,GDR,1980 Summer,1980,Moskva,Athletics,100 meters,nan
2507,197684,Joie William Ray,M,34.0,165.0,54.0,United States,USA,1928 Summer,1928,Amsterdam,Athletics,"10,000 meters",nan
2508,197784,Andrey Vasilyevich Razin,M,25.0,178.0,76.0,Soviet Union,URS,1988 Summer,1988,Seoul,Athletics,100 meters,nan
2509,197793,Ghulam Raziq,M,24.0,183.0,72.0,Pakistan,PAK,1956 Summer,1956,Melbourne,Athletics,100 meters,nan
2510,198040,Mara Teresa Rcio Garca,F,37.0,154.0,48.0,Spain,ESP,2000 Summer,2000,Sydney,Athletics,"10,000 meters",nan
2511,198064,"John Alcorn ""James"" Rector",M,23.0,181.0,72.0,United States,USA,1908 Summer,1908,London,Athletics,100 meters,Silver
2512,198204,Kate Amelia Reed,F,25.0,168.0,50.0,Great Britain,GBR,2008 Summer,2008,Beijing,Athletics,"10,000 meters",nan
2513,198278,Chantal Rga,F,24.0,166.0,58.0,France,FRA,1980 Summer,1980,Moskva,Athletics,100 meters,nan
2514,198287,Siegfried Merced Regales,M,23.0,173.0,70.0,Netherlands Antilles,AHO,1976 Summer,1976,Montreal,Athletics,100 meters,nan
2515,198326,John Paul Lyndon Regis,M,21.0,181.0,98.0,Great Britain,GBR,1988 Summer,1988,Seoul,Athletics,100 meters,nan
2516,198512,Karin Reichert-Frisch,F,27.0,172.0,55.0,West Germany,FRG,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
2517,198549,Donovan Reid,M,20.0,177.0,73.0,Great Britain,GBR,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
2518,198577,"Rudolph T. ""Rudy"" Reid",M,19.0,180.0,69.0,Trinidad and Tobago,TTO,1972 Summer,1972,Munich,Athletics,100 meters,nan
2519,198629,Sarah E. Reilly (Oxley-),F,27.0,165.0,56.0,Ireland,IRL,2000 Summer,2000,Sydney,Athletics,100 meters,nan
2520,198842,Masa Rejepowa,F,19.0,165.0,58.0,Turkmenistan,TKM,2012 Summer,2012,London,Athletics,100 meters,nan
2521,198893,Lindy John Remigino,M,21.0,173.0,67.0,United States,USA,1952 Summer,1952,Helsinki,Athletics,100 meters,Gold
2522,199018,Mattiline Render,F,25.0,167.0,53.0,United States,USA,1972 Summer,1972,Munich,Athletics,100 meters,nan
2523,199020,Marleen Renders (-Zeelmaekers),F,19.0,165.0,47.0,Belgium,BEL,1988 Summer,1988,Seoul,Athletics,"10,000 meters",nan
2524,199055,Paul Rneau,M,23.0,168.0,82.0,Belize,BIZ,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
2525,199390,Julian Reus,M,28.0,176.0,76.0,Germany,GER,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
2526,199708,"Jennifer L. ""Jen"" Rhines",F,26.0,160.0,48.0,United States,USA,2000 Summer,2000,Sydney,Athletics,"10,000 meters",nan
2527,199827,Jos Ribas,M,32.0,170.0,60.0,Argentina,ARG,1932 Summer,1932,Los Angeles,Athletics,"10,000 meters",nan
2528,199847,Edson Luciano Ribeiro,M,23.0,190.0,95.0,Brazil,BRA,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
2529,199855,Maria Fernp.nanda Moreira Ribeiro,F,27.0,161.0,48.0,Portugal,POR,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",Gold
2530,199856,Maria Fernp.nanda Moreira Ribeiro,F,31.0,161.0,48.0,Portugal,POR,2000 Summer,2000,Sydney,Athletics,"10,000 meters",Bronze
2531,199857,Maria Fernp.nanda Moreira Ribeiro,F,35.0,161.0,48.0,Portugal,POR,2004 Summer,2004,Athina,Athletics,"10,000 meters",nan
2532,200034,Antoine Richard,M,19.0,174.0,63.0,France,FRA,1980 Summer,1980,Moskva,Athletics,100 meters,nan
2533,200036,Antoine Richard,M,23.0,174.0,63.0,France,FRA,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
2534,200198,"Leonard William Walter ""Len"" Richardson",M,30.0,168.0,56.0,South Africa,RSA,1912 Summer,1912,Stockholm,Athletics,"10,000 meters",nan
2535,200206,Marcia Maureen Richardson (-Bailey),F,24.0,171.0,62.0,Great Britain,GBR,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
2536,200208,Marcia Maureen Richardson (-Bailey),F,28.0,171.0,62.0,Great Britain,GBR,2000 Summer,2000,Sydney,Athletics,100 meters,nan
2537,200322,Annegret Richter (Irrgang-),F,21.0,167.0,53.0,West Germany,FRG,1972 Summer,1972,Munich,Athletics,100 meters,nan
2538,200324,Annegret Richter (Irrgang-),F,25.0,167.0,53.0,West Germany,FRG,1976 Summer,1976,Montreal,Athletics,100 meters,Gold
2539,200363,Sabine Richter (-Bu),F,22.0,172.0,56.0,West Germany,FRG,1988 Summer,1988,Seoul,Athletics,100 meters,nan
2540,200382,Halina Sylwia Richter-Grecka-Herrmann,F,18.0,167.0,57.0,Poland,POL,1956 Summer,1956,Melbourne,Athletics,100 meters,nan
2541,200384,Halina Sylwia Richter-Grecka-Herrmann,F,22.0,167.0,57.0,Poland,POL,1960 Summer,1960,Roma,Athletics,100 meters,nan
2542,200387,Halina Sylwia Richter-Grecka-Herrmann,F,26.0,167.0,57.0,Poland,POL,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
2543,200389,Halina Sylwia Richter-Grecka-Herrmann,F,30.0,167.0,57.0,West Germany,FRG,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
2544,200444,"Steven Earl ""Steve"" Riddick",M,24.0,190.0,75.0,United States,USA,1976 Summer,1976,Montreal,Athletics,100 meters,nan
2545,200641,Carolina Rieuwpassa,F,23.0,159.0,48.0,Indonesia,INA,1972 Summer,1972,Munich,Athletics,100 meters,nan
2546,200643,Carolina Rieuwpassa,F,27.0,159.0,48.0,Indonesia,INA,1976 Summer,1976,Montreal,Athletics,100 meters,nan
2547,200773,Pramila Rijal,F,27.0,155.0,54.0,Nepal,NEP,2012 Summer,2012,London,Athletics,100 meters,nan
2548,200976,Teresa Rion Llano,F,19.0,163.0,49.0,Spain,ESP,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
2549,200996,Jos Ros Ortega,M,26.0,170.0,50.0,Spain,ESP,2000 Summer,2000,Sydney,Athletics,"10,000 meters",nan
2550,201052,Arne Roald Risa,M,28.0,175.0,65.0,Norway,NOR,1972 Summer,1972,Munich,Athletics,"10,000 meters",nan
2551,201077,Kylie Risk,F,22.0,161.0,48.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
2552,201078,Kylie Risk,F,26.0,161.0,48.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,"10,000 meters",nan
2553,201154,"Viljo Eino ""Ville"" Ritola (Koukkari-)",M,28.0,175.0,66.0,Finland,FIN,1924 Summer,1924,Paris,Athletics,"10,000 meters",Gold
2554,201160,"Viljo Eino ""Ville"" Ritola (Koukkari-)",M,32.0,175.0,66.0,Finland,FIN,1928 Summer,1928,Amsterdam,Athletics,"10,000 meters",Silver
2555,201239,Dathan James Ritzenhein,M,21.0,173.0,55.0,United States,USA,2004 Summer,2004,Athina,Athletics,"10,000 meters",nan
2556,201241,Dathan James Ritzenhein,M,29.0,173.0,55.0,United States,USA,2012 Summer,2012,London,Athletics,"10,000 meters",nan
2557,201243,Wilhelm Ritzenhoff,M,27.0,177.0,80.0,Germany,GER,1906 Summer,1906,Athina,Athletics,100 meters,nan
2558,201305,Rogelio Rivas Aval,M,20.0,170.0,65.0,Spain,ESP,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
2559,201318,Evelin Rivera Blanquet,F,18.0,157.0,54.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
2560,201554,Daphne Lilian Evelyn Robb-Hasenjger,F,19.0,165.0,59.0,South Africa,RSA,1948 Summer,1948,London,Athletics,100 meters,nan
2561,201556,Daphne Lilian Evelyn Robb-Hasenjger,F,23.0,165.0,59.0,South Africa,RSA,1952 Summer,1952,Helsinki,Athletics,100 meters,Silver
2562,201830,Lawson Robertson,M,20.0,183.0,68.0,United States,USA,1904 Summer,1904,St. Louis,Athletics,100 meters,nan
2563,201832,Lawson Robertson,M,22.0,183.0,68.0,United States,USA,1906 Summer,1906,Athina,Athletics,100 meters,nan
2564,201837,Lawson Robertson,M,24.0,183.0,68.0,United States,USA,1908 Summer,1908,London,Athletics,100 meters,nan
2565,201878,Zane Robertson,M,26.0,185.0,62.0,New Zealand,NZL,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",nan
2566,201879,Denise Margaret Robertson-Boyd,F,23.0,175.0,61.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,100 meters,nan
2567,201882,Denise Margaret Robertson-Boyd,F,27.0,175.0,61.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,100 meters,nan
2568,201933,"Elizabeth M. ""Betty"" Robinson (-Schwartz)",F,16.0,167.0,57.0,United States,USA,1928 Summer,1928,Amsterdam,Athletics,100 meters,Gold
2569,202013,"Reynaud Syverne ""Rey"" Robinson",M,20.0,183.0,66.0,United States,USA,1972 Summer,1972,Munich,Athletics,100 meters,nan
2570,202025,"Thomas Augustus ""Tom"" Robinson",M,18.0,180.0,82.0,Bahamas,BAH,1956 Summer,1956,Melbourne,Athletics,100 meters,nan
2571,202027,"Thomas Augustus ""Tom"" Robinson",M,22.0,180.0,82.0,Bahamas,BAH,1960 Summer,1960,Roma,Athletics,100 meters,nan
2572,202029,"Thomas Augustus ""Tom"" Robinson",M,26.0,180.0,82.0,Bahamas,BAH,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
2573,202030,"Thomas Augustus ""Tom"" Robinson",M,30.0,180.0,82.0,Bahamas,BAH,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
2574,202140,Carla Salom Rocha,F,26.0,157.0,46.0,Portugal,POR,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",nan
2575,202149,Nora Leticia Rocha de la Cruz,F,32.0,168.0,56.0,Mexico,MEX,2000 Summer,2000,Sydney,Athletics,"10,000 meters",nan
2576,202206,Julie Rocheleau-Baumann,F,24.0,165.0,56.0,Canada,CAN,1988 Summer,1988,Seoul,Athletics,100 meters,nan
2577,202511,ngel David Rodrguez Garca,M,28.0,178.0,66.0,Spain,ESP,2008 Summer,2008,Beijing,Athletics,100 meters,nan
2578,202513,ngel David Rodrguez Garca,M,32.0,178.0,66.0,Spain,ESP,2012 Summer,2012,London,Athletics,100 meters,nan
2579,202569,Dulce Mara Rodrguez de la Cruz,F,35.0,158.0,46.0,Mexico,MEX,2008 Summer,2008,Beijing,Athletics,"10,000 meters",nan
2580,202986,Annette Joan Rogers (-Kelly),F,22.0,162.0,50.0,United States,USA,1936 Summer,1936,Berlin,Athletics,100 meters,nan
2581,203017,Jason Aliston Rogers,M,20.0,173.0,69.0,Saint Kitts and Nevis,SKN,2012 Summer,2012,London,Athletics,100 meters,nan
2582,203283,Arturo Bruno Rojas da Silva,M,19.0,183.0,67.0,Bolivia,BOL,2012 Summer,2012,London,Athletics,100 meters,nan
2583,203348,Hari Bahadur Rokaya,M,23.0,167.0,57.0,Nepal,NEP,1988 Summer,1988,Seoul,Athletics,"10,000 meters",nan
2584,203503,Jamial St. John Rolle,M,36.0,174.0,70.0,Bahamas,BAH,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
2585,203626,Vera Romani (-Mlinari),F,25.0,164.0,54.0,Yugoslavia,YUG,1936 Summer,1936,Berlin,Athletics,100 meters,nan
2586,203729,Fulgencia Romay Martnez,F,24.0,165.0,58.0,Cuba,CUB,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
2587,203800,Juan Carlos Romero Bernal,M,30.0,177.0,62.0,Mexico,MEX,2008 Summer,2008,Beijing,Athletics,"10,000 meters",nan
2588,203813,Marisol Guadalupe Romero Rosales,F,33.0,155.0,46.0,Mexico,MEX,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",nan
2589,203817,Rafael Romero Sandrea,M,18.0,178.0,72.0,Venezuela,VEN,1956 Summer,1956,Melbourne,Athletics,100 meters,nan
2590,203820,Rafael Romero Sandrea,M,22.0,178.0,72.0,Venezuela,VEN,1960 Summer,1960,Roma,Athletics,100 meters,nan
2591,203873,John Luther Romig,M,29.0,176.0,62.0,United States,USA,1928 Summer,1928,Amsterdam,Athletics,"10,000 meters",nan
2592,204170,Lucien Sellapuliage Benedict Rosa,M,28.0,170.0,51.0,Sri Lanka,SRI,1972 Summer,1972,Munich,Athletics,"10,000 meters",nan
2593,204251,Denis Rose,M,24.0,177.0,68.0,Seychelles,SEY,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
2594,204276,"Nicholas Henry ""Nick"" Rose",M,32.0,174.0,60.0,Great Britain,GBR,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",nan
2595,204365,"Fanny ""Bobby"" Rosenfeld",F,23.0,169.0,61.0,Canada,CAN,1928 Summer,1928,Amsterdam,Athletics,100 meters,Silver
2596,204532,Joshua James Ross,M,23.0,185.0,83.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,100 meters,nan
2597,204855,Siegfried Rothe,M,26.0,164.0,59.0,Germany,GER,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",nan
2598,205009,Carole Rouillard,F,28.0,153.0,44.0,Canada,CAN,1988 Summer,1988,Seoul,Athletics,"10,000 meters",nan
2599,205010,Carole Rouillard,F,32.0,153.0,44.0,Canada,CAN,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",nan
2600,205025,Claude G. Roumain,M,27.0,180.0,85.0,Haiti,HAI,1988 Summer,1988,Seoul,Athletics,100 meters,nan
2601,205027,Claude G. Roumain,M,30.0,180.0,85.0,Haiti,HAI,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
2602,205102,Vincent Rousseau,M,29.0,176.0,60.0,Belgium,BEL,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",nan
2603,205224,"Stanley Rupert ""Stan"" Rowley",M,23.0,178.0,71.0,Australia,AUS,1900 Summer,1900,Paris,Athletics,100 meters,Bronze
2604,205352,Ivana Roman,F,19.0,168.0,64.0,Macedonia,MKD,2008 Summer,2008,Beijing,Athletics,100 meters,nan
2605,205402,Huba Rozsnyai,M,21.0,173.0,68.0,Hungary,HUN,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
2606,205801,"Wilma Glodean Rudolph (-Ward, -Eldridge)",F,20.0,180.0,59.0,United States,USA,1960 Summer,1960,Roma,Athletics,100 meters,Gold
2607,206001,Jos Luis Ruiz Bernal,M,24.0,177.0,61.0,Spain,ESP,1976 Summer,1976,Montreal,Athletics,"10,000 meters",nan
2608,206247,Galen Rupp,M,22.0,181.0,61.0,United States,USA,2008 Summer,2008,Beijing,Athletics,"10,000 meters",nan
2609,206249,Galen Rupp,M,26.0,181.0,61.0,United States,USA,2012 Summer,2012,London,Athletics,"10,000 meters",Silver
2610,206250,Galen Rupp,M,30.0,181.0,61.0,United States,USA,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",nan
2611,206269,"Kostiantyn Mykhailovych ""Kostia"" Rurak",M,22.0,179.0,79.0,Ukraine,UKR,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
2612,206271,"Kostiantyn Mykhailovych ""Kostia"" Rurak",M,26.0,179.0,79.0,Ukraine,UKR,2000 Summer,2000,Sydney,Athletics,100 meters,nan
2613,206340,Ruslan Rusidze,M,26.0,180.0,76.0,Georgia,GEO,2000 Summer,2000,Sydney,Athletics,100 meters,nan
2614,206406,"Henry Argue ""Hank"" Russell",M,23.0,185.0,77.0,United States,USA,1928 Summer,1928,Amsterdam,Athletics,100 meters,nan
2615,206436,Ronald E. Russell,M,22.0,182.0,73.0,United States Virgin Islands,ISV,1976 Summer,1976,Montreal,Athletics,100 meters,nan
2616,206437,Ronald E. Russell,M,30.0,182.0,73.0,United States Virgin Islands,ISV,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
2617,206626,John Ruuka,M,20.0,164.0,64.0,Kiribati,KIR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
2618,206958,Markus Ryffel,M,25.0,167.0,55.0,Switzerland,SUI,1980 Summer,1980,Moskva,Athletics,"10,000 meters",nan
2619,207146,Waseelah Fadhl Saad,F,18.0,160.0,48.0,Yemen,YEM,2008 Summer,2008,Beijing,Athletics,100 meters,nan
2620,207167,Hassan Saaid,M,24.0,157.0,60.0,Maldives,MDV,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
2621,207496,Philaylack Sackpraseuth,F,17.0,160.0,53.0,Laos,LAO,2004 Summer,2004,Athina,Athletics,100 meters,nan
2622,207497,Philaylack Sackpraseuth,F,21.0,160.0,53.0,Laos,LAO,2008 Summer,2008,Beijing,Athletics,100 meters,nan
2623,207501,Sitthixay Sacpraseuth,M,33.0,165.0,60.0,Laos,LAO,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
2624,207536,Hamed Habib Sadeq,M,24.0,165.0,70.0,Kuwait,KUW,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
2625,207601,Alia Saeed Mohammed,F,22.0,158.0,54.0,United Arab Emirates,UAE,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",nan
2626,207607,Sultan Saeed,M,28.0,162.0,61.0,Maldives,MDV,2004 Summer,2004,Athina,Athletics,100 meters,nan
2627,207647,Simin Safamehr,F,17.0,157.0,58.0,Iran,IRI,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
2628,207692,Sean np.nana A. K. Safo-Antwi,M,25.0,171.0,69.0,Ghana,GHA,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
2629,207901,Jaysuma Saidy Ndure,M,20.0,191.0,73.0,Gambia,GAM,2004 Summer,2004,Athina,Athletics,100 meters,nan
2630,207903,Jaysuma Saidy Ndure,M,24.0,191.0,73.0,Norway,NOR,2008 Summer,2008,Beijing,Athletics,100 meters,nan
2631,207905,Jaysuma Saidy Ndure,M,28.0,191.0,73.0,Norway,NOR,2012 Summer,2012,London,Athletics,100 meters,nan
2632,207941,Verena Sailer,F,26.0,167.0,56.0,Germany,GER,2012 Summer,2012,London,Athletics,100 meters,nan
2633,207953,Betsy Saina,F,28.0,168.0,47.0,Kenya,KEN,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",nan
2634,207954,Juan Luis Sainfleur Hernndez,M,22.0,175.0,75.0,Dominican Republic,DOM,2004 Summer,2004,Athina,Athletics,100 meters,nan
2635,208117,Sayed Hamid Sajjadi Hazaveh,M,27.0,176.0,65.0,Iran,IRI,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
2636,208173,Adam Hassan Sakak,M,27.0,165.0,70.0,Sudan,SUD,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
2637,208190,Rytis Sakalauskas,M,25.0,185.0,83.0,Lithuania,LTU,2012 Summer,2012,London,Athletics,100 meters,nan
2638,208295,Mala Sakonhninhom,F,23.0,160.0,50.0,Laos,LAO,1988 Summer,1988,Seoul,Athletics,100 meters,nan
2639,208430,Jihad Caissar Salame,M,26.0,176.0,73.0,Lebanon,LIB,1988 Summer,1988,Seoul,Athletics,100 meters,nan
2640,208439,Aldo Salandra Bove,M,26.0,176.0,78.0,El Salvador,ESA,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
2641,208722,Moustafa Kamel Salmi,M,23.0,175.0,73.0,Algeria,ALG,1988 Summer,1988,Seoul,Athletics,100 meters,nan
2642,208735,Ilmari R. Salminen,M,33.0,181.0,66.0,Finland,FIN,1936 Summer,1936,Berlin,Athletics,"10,000 meters",Gold
2643,208867,Simo Sakari Saloranta,M,25.0,180.0,69.0,Finland,FIN,1960 Summer,1960,Roma,Athletics,"10,000 meters",nan
2644,209054,Emilio Vladimir Samayoa Oliva,M,20.0,171.0,60.0,Guatemala,GUA,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
2645,209183,Samphon Mao,M,22.0,173.0,67.0,Cambodia,CAM,1972 Summer,1972,Munich,Athletics,100 meters,nan
2646,209246,Heather Barbara Samuel,F,22.0,163.0,61.0,Antigua and Barbuda,ANT,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
2647,209248,Heather Barbara Samuel,F,26.0,163.0,61.0,Antigua and Barbuda,ANT,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
2648,209252,Heather Barbara Samuel,F,30.0,163.0,61.0,Antigua and Barbuda,ANT,2000 Summer,2000,Sydney,Athletics,100 meters,nan
2649,209254,Heather Barbara Samuel,F,34.0,163.0,61.0,Antigua and Barbuda,ANT,2004 Summer,2004,Athina,Athletics,100 meters,nan
2650,209352,Levan Sanadze,M,23.0,174.0,70.0,Soviet Union,URS,1952 Summer,1952,Helsinki,Athletics,100 meters,nan
2651,209491,Jos Luis Snchez Paraso,M,26.0,170.0,62.0,Spain,ESP,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
2652,209707,Annemari Birgitta Sandell (-Hyvrinen),F,19.0,170.0,50.0,Finland,FIN,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
2653,209730,Maria Sander (Domagala-),F,27.0,165.0,69.0,Germany,GER,1952 Summer,1952,Helsinki,Athletics,100 meters,nan
2654,209836,Frank Dennis Sando,M,21.0,171.0,52.0,Great Britain,GBR,1952 Summer,1952,Helsinki,Athletics,"10,000 meters",nan
2655,209837,Frank Dennis Sando,M,25.0,171.0,52.0,Great Britain,GBR,1956 Summer,1956,Melbourne,Athletics,"10,000 meters",nan
2656,209898,Clive Sands,M,23.0,185.0,88.0,Bahamas,BAH,1976 Summer,1976,Montreal,Athletics,100 meters,nan
2657,209910,"Michael ""Mike"" Sands",M,19.0,183.0,76.0,Bahamas,BAH,1972 Summer,1972,Munich,Athletics,100 meters,nan
2658,209913,"Michael ""Mike"" Sands",M,23.0,183.0,76.0,Bahamas,BAH,1976 Summer,1976,Montreal,Athletics,100 meters,nan
2659,209939,Eric Roy Sandstrom,M,25.0,174.0,65.0,Great Britain,GBR,1956 Summer,1956,Melbourne,Athletics,100 meters,nan
2660,210020,Julius Sang,M,22.0,175.0,69.0,Kenya,KEN,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
2661,210060,Daniel Ren Claude Sangouma,M,27.0,187.0,84.0,France,FRA,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
2662,210108,Su Wai'bou Sanneh,M,17.0,167.0,80.0,Gambia,GAM,2008 Summer,2008,Beijing,Athletics,100 meters,nan
2663,210109,Su Wai'bou Sanneh,M,21.0,167.0,80.0,Gambia,GAM,2012 Summer,2012,London,Athletics,100 meters,nan
2664,210156,Idrissa Sanou,M,23.0,188.0,88.0,Burkina Faso,BUR,2000 Summer,2000,Sydney,Athletics,100 meters,nan
2665,210157,Idrissa Sanou,M,27.0,188.0,88.0,Burkina Faso,BUR,2004 Summer,2004,Athina,Athletics,100 meters,nan
2666,210158,Idrissa Sanou,M,31.0,188.0,88.0,Burkina Faso,BUR,2008 Summer,2008,Beijing,Athletics,100 meters,nan
2667,210418,Rafael Antonio Santos Cisneros,M,24.0,165.0,63.0,El Salvador,ESA,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
2668,210424,Rosangela Cristina Oliveira Santos,F,21.0,166.0,64.0,Brazil,BRA,2012 Summer,2012,London,Athletics,100 meters,nan
2669,210426,Rosangela Cristina Oliveira Santos,F,25.0,166.0,64.0,Brazil,BRA,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
2670,210481,Vladislav Vladimirovich Sapeya,M,25.0,174.0,73.0,Soviet Union,URS,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
2671,210689,Toivo Kalervo Sariola,M,22.0,179.0,68.0,Finland,FIN,1936 Summer,1936,Berlin,Athletics,100 meters,nan
2672,210809,Andrew Sartee,M,23.0,168.0,61.0,Liberia,LBR,1972 Summer,1972,Munich,Athletics,100 meters,nan
2673,210811,Alain Sarteur,M,26.0,177.0,77.0,France,FRA,1972 Summer,1972,Munich,Athletics,100 meters,nan
2674,210854,Ulrike Sarvari (-Rcker),F,24.0,162.0,50.0,West Germany,FRG,1988 Summer,1988,Seoul,Athletics,100 meters,nan
2675,211197,Yuki Sato,M,25.0,178.0,60.0,Japan,JPN,2012 Summer,2012,London,Athletics,"10,000 meters",nan
2676,211579,"John William ""Billy"" Savidan",M,30.0,165.0,57.0,New Zealand,NZL,1932 Summer,1932,Los Angeles,Athletics,"10,000 meters",nan
2677,211610,Vitaly Anatolyevich Savin,M,22.0,184.0,95.0,Soviet Union,URS,1988 Summer,1988,Seoul,Athletics,100 meters,nan
2678,211612,Vitaly Anatolyevich Savin,M,26.0,184.0,95.0,Unified Team,EUN,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
2679,211614,Vitaly Anatolyevich Savin,M,30.0,184.0,95.0,Kazakhstan,KAZ,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
2680,211768,Keisuke Sawaki,M,24.0,168.0,60.0,Japan,JPN,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",nan
